"time_window","accept_rate","request","long_waiting","longwait_percent1","longwait_percent4","longwait_percent2","longwait_percent3","Weather Weight_Longwait_percent4","Weather Weight_Longwait_percent2"
"19 20:00:00","0.32786885245902","61","33","0.85245901639344","0.6344262295082","0.60327868852459","0.54098360655738","0.6344262295082","0.60327868852459"
"19 20:20:00","0.43333333333333","60","32","0.78333333333333","0.60833333333333","0.58333333333333","0.53333333333333","0.60833333333333","0.58333333333333"
"19 20:40:00","0.51515151515152","33","21","1.0909090909091","0.77272727272727","0.72727272727273","0.63636363636364","0.77272727272727","0.72727272727273"
"20 08:00:00","0.875","16","2","0.1875","0.14375","0.1375","0.125","0.14375","0.1375"
"20 08:20:00","0.95","20","2","0.15","0.115","0.11","0.1","0.115","0.11"
"20 08:40:00","0.8780487804878","41","0","","","","","0","0"
"20 09:00:00","0.9672131147541","61","2","0.032786885245902","0.032786885245902","0.032786885245902","0.032786885245902","0.032786885245902","0.032786885245902"
"20 09:20:00","0.98701298701299","77","1","0.012987012987013","0.012987012987013","0.012987012987013","0.012987012987013","0.012987012987013","0.012987012987013"
"20 09:40:00","0.96938775510204","98","3","0.051020408163265","0.036734693877551","0.03469387755102","0.030612244897959","0.036734693877551","0.03469387755102"
"20 10:00:00","0.95327102803738","107","3","0.037383177570093","0.030841121495327","0.029906542056075","0.02803738317757","0.030841121495327","0.029906542056075"
"20 10:20:00","0.95876288659794","97","2","0.030927835051546","0.023711340206186","0.022680412371134","0.020618556701031","0.023711340206186","0.022680412371134"
"20 10:40:00","0.95833333333333","120","4","0.041666666666667","0.035833333333333","0.035","0.033333333333333","0.035833333333333","0.035"
"20 11:00:00","0.91056910569106","123","5","0.048780487804878","0.043089430894309","0.042276422764228","0.040650406504065","0.043089430894309","0.042276422764228"
"20 11:20:00","0.88695652173913","115","10","0.11304347826087","0.094782608695652","0.092173913043478","0.08695652173913","0.094782608695652","0.092173913043478"
"20 11:40:00","0.92233009708738","103","6","0.097087378640777","0.069902912621359","0.066019417475728","0.058252427184466","0.069902912621359","0.066019417475728"
"20 12:00:00","0.87962962962963","108","7","0.092592592592593","0.073148148148148","0.07037037037037","0.064814814814815","0.073148148148148","0.07037037037037"
"20 12:20:00","0.92452830188679","106","14","0.20754716981132","0.15471698113207","0.14716981132075","0.13207547169811","0.15471698113207","0.14716981132075"
"20 12:40:00","0.95384615384615","65","3","0.061538461538462","0.050769230769231","0.049230769230769","0.046153846153846","0.050769230769231","0.049230769230769"
"20 13:00:00","0.95348837209302","86","11","0.18604651162791","0.1453488372093","0.13953488372093","0.12790697674419","0.1453488372093","0.13953488372093"
"20 13:20:00","0.86885245901639","122","20","0.25409836065574","0.19098360655738","0.18196721311475","0.16393442622951","0.19098360655738","0.18196721311475"
"20 13:40:00","0.90178571428571","112","10","0.14285714285714","0.10535714285714","0.1","0.089285714285714","0.10535714285714","0.1"
"20 14:00:00","0.92741935483871","124","15","0.18548387096774","0.14032258064516","0.13387096774193","0.12096774193548","0.14032258064516","0.13387096774193"
"20 14:20:00","0.86754966887417","151","28","0.27152317880795","0.2112582781457","0.20264900662252","0.18543046357616","0.2112582781457","0.20264900662252"
"20 14:40:00","0.85365853658536","164","29","0.29268292682927","0.21158536585366","0.2","0.17682926829268","0.21158536585366","0.2"
"20 15:00:00","0.85393258426966","178","30","0.2752808988764","0.20056179775281","0.18988764044944","0.1685393258427","0.20056179775281","0.18988764044944"
"20 15:20:00","0.9375","144","8","0.083333333333333","0.063888888888889","0.061111111111111","0.055555555555555","0.063888888888889","0.061111111111111"
"20 15:40:00","0.91194968553459","159","28","0.23899371069182","0.19496855345912","0.18867924528302","0.17610062893082","0.19496855345912","0.18867924528302"
"20 16:00:00","0.89510489510489","143","21","0.22377622377622","0.16993006993007","0.16223776223776","0.14685314685315","0.16993006993007","0.16223776223776"
"20 16:20:00","0.89312977099237","131","16","0.19847328244275","0.14503816793893","0.13740458015267","0.12213740458015","0.14503816793893","0.13740458015267"
"20 16:40:00","0.90909090909091","110","9","0.1","0.087272727272727","0.085454545454545","0.081818181818182","0.087272727272727","0.085454545454545"
"20 17:00:00","0.93","100","8","0.11","0.089","0.086","0.08","0.089","0.086"
"20 17:20:00","0.9009900990099","101","10","0.14851485148515","0.11386138613861","0.10891089108911","0.099009900990099","0.11386138613861","0.10891089108911"
"20 17:40:00","0.90756302521008","119","24","0.30252100840336","0.23193277310924","0.2218487394958","0.20168067226891","0.23193277310924","0.2218487394958"
"20 18:00:00","0.81132075471698","106","26","0.39622641509434","0.29056603773585","0.27547169811321","0.24528301886792","0.29056603773585","0.27547169811321"
"20 18:20:00","0.78787878787879","99","16","0.18181818181818","0.16767676767677","0.16565656565657","0.16161616161616","0.16767676767677","0.16565656565657"
"20 18:40:00","0.86206896551724","87","14","0.27586206896552","0.19540229885057","0.18390804597701","0.16091954022988","0.19540229885057","0.18390804597701"
"20 19:00:00","0.74038461538461","104","16","0.23076923076923","0.17692307692308","0.16923076923077","0.15384615384615","0.17692307692308","0.16923076923077"
"20 19:20:00","0.90526315789474","95","17","0.28421052631579","0.21052631578947","0.2","0.17894736842105","0.21052631578947","0.2"
"20 19:40:00","0.85294117647059","68","16","0.36764705882353","0.275","0.26176470588235","0.23529411764706","0.275","0.26176470588235"
"20 20:00:00","0.83333333333333","72","10","0.22222222222222","0.16388888888889","0.15555555555556","0.13888888888889","0.16388888888889","0.15555555555556"
"20 20:20:00","0.83333333333333","42","6","0.21428571428571","0.16428571428571","0.15714285714286","0.14285714285714","0.16428571428571","0.15714285714286"
"20 20:40:00","0.89655172413793","29","3","0.17241379310345","0.12413793103448","0.11724137931034","0.10344827586207","0.12413793103448","0.11724137931034"
"21 08:00:00","0.95","20","0","","","","","",""
"21 08:20:00","0.97435897435897","39","0","","","","","",""
"21 08:40:00","0.9811320754717","53","2","0.037735849056604","0.037735849056604","0.037735849056604","0.037735849056604","0.037735849056604","0.037735849056604"
"21 09:00:00","0.96","50","0","","","","","",""
"21 09:20:00","0.93457943925234","107","1","0.0093457943925234","0.0093457943925234","0.0093457943925234","0.0093457943925234","0.0093457943925234","0.0093457943925234"
"21 09:40:00","1","80","3","0.075","0.04875","0.045","0.0375","0.04875","0.045"
"21 10:00:00","0.95959595959596","99","3","0.060606060606061","0.039393939393939","0.036363636363636","0.03030303030303","0.039393939393939","0.036363636363636"
"21 10:20:00","0.97520661157025","121","2","0.024793388429752","0.01900826446281","0.018181818181818","0.016528925619835","0.01900826446281","0.018181818181818"
"21 10:40:00","0.88034188034188","117","10","0.12820512820513","0.098290598290598","0.094017094017094","0.085470085470085","0.098290598290598","0.094017094017094"
"21 11:00:00","0.94776119402985","134","11","0.11194029850746","0.091044776119403","0.088059701492537","0.082089552238806","0.091044776119403","0.088059701492537"
"21 11:20:00","0.93939393939394","132","12","0.11363636363636","0.097727272727273","0.095454545454545","0.090909090909091","0.097727272727273","0.095454545454545"
"21 11:40:00","0.84615384615385","117","18","0.24786324786325","0.18205128205128","0.17264957264957","0.15384615384615","0.18205128205128","0.17264957264957"
"21 12:00:00","0.975","80","4","0.075","0.0575","0.055","0.05","0.0575","0.055"
"21 12:20:00","0.94117647058823","68","5","0.14705882352941","0.095588235294118","0.088235294117647","0.073529411764706","0.095588235294118","0.088235294117647"
"21 12:40:00","0.91860465116279","86","5","0.1046511627907","0.072093023255814","0.067441860465116","0.058139534883721","0.072093023255814","0.067441860465116"
"21 13:00:00","0.92553191489362","94","6","0.095744680851064","0.073404255319149","0.070212765957447","0.063829787234043","0.073404255319149","0.070212765957447"
"21 13:20:00","0.92233009708738","103","8","0.12621359223301","0.092233009708738","0.087378640776699","0.077669902912621","0.092233009708738","0.087378640776699"
"21 13:40:00","0.88405797101449","138","30","0.27536231884058","0.23478260869565","0.22898550724638","0.21739130434783","0.23478260869565","0.22898550724638"
"21 14:00:00","0.79640718562874","167","44","0.39520958083832","0.30299401197605","0.28982035928144","0.26347305389221","0.30299401197605","0.28982035928144"
"21 14:20:00","0.82738095238095","168","49","0.38690476190476","0.32023809523809","0.31071428571428","0.29166666666667","0.32023809523809","0.31071428571428"
"21 14:40:00","0.89411764705882","170","44","0.4235294117647","0.30823529411765","0.29176470588235","0.25882352941176","0.30823529411765","0.29176470588235"
"21 15:00:00","0.91925465838509","161","28","0.26708074534161","0.20186335403727","0.19254658385093","0.17391304347826","0.20186335403727","0.19254658385093"
"21 15:20:00","0.91715976331361","169","40","0.37278106508876","0.27751479289941","0.26390532544379","0.23668639053254","0.27751479289941","0.26390532544379"
"21 15:40:00","0.82558139534884","172","20","0.19186046511628","0.13895348837209","0.13139534883721","0.11627906976744","0.13895348837209","0.13139534883721"
"21 16:00:00","0.92307692307692","169","12","0.11834319526627","0.085207100591716","0.080473372781065","0.071005917159763","0.085207100591716","0.080473372781065"
"21 16:20:00","0.89393939393939","132","19","0.25757575757576","0.1780303030303","0.16666666666667","0.14393939393939","0.1780303030303","0.16666666666667"
"21 16:40:00","0.90604026845637","149","13","0.10738255033557","0.093288590604027","0.091275167785235","0.087248322147651","0.093288590604027","0.091275167785235"
"21 17:00:00","0.90990990990991","111","4","0.063063063063063","0.044144144144144","0.041441441441441","0.036036036036036","0.044144144144144","0.041441441441441"
"21 17:20:00","0.91089108910891","101","8","0.10891089108911","0.088118811881188","0.085148514851485","0.079207920792079","0.088118811881188","0.085148514851485"
"21 17:40:00","0.9","110","19","0.27272727272727","0.20272727272727","0.19272727272727","0.17272727272727","0.20272727272727","0.19272727272727"
"21 18:00:00","0.88034188034188","117","19","0.25641025641026","0.19059829059829","0.18119658119658","0.16239316239316","0.19059829059829","0.18119658119658"
"21 18:20:00","0.83838383838384","99","18","0.28282828282828","0.21212121212121","0.2020202020202","0.18181818181818","0.21212121212121","0.2020202020202"
"21 18:40:00","0.97701149425287","87","7","0.12643678160919","0.094252873563218","0.089655172413793","0.080459770114942","0.094252873563218","0.089655172413793"
"21 19:00:00","0.87837837837838","74","6","0.094594594594595","0.085135135135135","0.083783783783784","0.081081081081081","0.085135135135135","0.083783783783784"
"21 19:20:00","0.9","70","4","0.071428571428571","0.061428571428571","0.06","0.057142857142857","0.061428571428571","0.06"
"21 19:40:00","0.87142857142857","70","2","0.057142857142857","0.037142857142857","0.034285714285714","0.028571428571429","0.037142857142857","0.034285714285714"
"21 20:00:00","0.9811320754717","53","7","0.18867924528302","0.14905660377358","0.14339622641509","0.13207547169811","0.14905660377358","0.14339622641509"
"21 20:20:00","0.91111111111111","45","2","0.088888888888889","0.057777777777778","0.053333333333333","0.044444444444444","0.057777777777778","0.053333333333333"
"21 20:40:00","0.97222222222222","36","1","0.027777777777778","0.027777777777778","0.027777777777778","0.027777777777778","0.027777777777778","0.027777777777778"
"22 08:00:00","0.9","20","1","0.05","0.05","0.05","0.05","0.05","0.05"
"22 08:20:00","0.96296296296296","27","1","0.037037037037037","0.037037037037037","0.037037037037037","0.037037037037037","0.037037037037037","0.037037037037037"
"22 08:40:00","0.90243902439024","41","1","0.048780487804878","0.031707317073171","0.029268292682927","0.024390243902439","0.031707317073171","0.029268292682927"
"22 09:00:00","0.95522388059701","67","1","0.014925373134328","0.014925373134328","0.014925373134328","0.014925373134328","0.014925373134328","0.014925373134328"
"22 09:20:00","0.984375","64","1","0.03125","0.0203125","0.01875","0.015625","0.0203125","0.01875"
"22 09:40:00","0.97115384615385","104","1","0.0096153846153846","0.0096153846153846","0.0096153846153846","0.0096153846153846","0.0096153846153846","0.0096153846153846"
"22 10:00:00","1","88","2","0.022727272727273","0.022727272727273","0.022727272727273","0.022727272727273","0.022727272727273","0.022727272727273"
"22 10:20:00","0.95959595959596","99","3","0.03030303030303","0.03030303030303","0.03030303030303","0.03030303030303","0.03030303030303","0.03030303030303"
"22 10:40:00","0.9646017699115","113","4","0.044247787610619","0.038053097345133","0.03716814159292","0.035398230088495","0.038053097345133","0.03716814159292"
"22 11:00:00","0.91869918699187","123","14","0.15447154471545","0.1260162601626","0.12195121951219","0.11382113821138","0.1260162601626","0.12195121951219"
"22 11:20:00","0.86231884057971","138","19","0.22463768115942","0.16376811594203","0.15507246376812","0.13768115942029","0.16376811594203","0.15507246376812"
"22 11:40:00","0.87755102040816","98","14","0.23469387755102","0.17040816326531","0.16122448979592","0.14285714285714","0.17040816326531","0.16122448979592"
"22 12:00:00","0.90909090909091","88","9","0.14772727272727","0.11590909090909","0.11136363636364","0.10227272727273","0.11590909090909","0.11136363636364"
"22 12:20:00","0.84615384615385","65","2","0.030769230769231","0.030769230769231","0.030769230769231","0.030769230769231","0.030769230769231","0.030769230769231"
"22 12:40:00","0.98039215686274","51","2","0.07843137254902","0.050980392156863","0.047058823529412","0.03921568627451","0.050980392156863","0.047058823529412"
"22 13:00:00","1","59","0","","","","","",""
"22 13:20:00","0.97826086956522","92","2","0.032608695652174","0.025","0.023913043478261","0.021739130434783","0.025","0.023913043478261"
"22 13:40:00","0.94444444444444","90","3","0.033333333333333","0.033333333333333","0.033333333333333","0.033333333333333","0.033333333333333","0.033333333333333"
"22 14:00:00","0.93700787401575","127","7","0.078740157480315","0.062204724409449","0.059842519685039","0.05511811023622","0.062204724409449","0.059842519685039"
"22 14:20:00","0.88732394366197","142","13","0.16197183098591","0.11267605633803","0.1056338028169","0.091549295774648","0.11267605633803","0.1056338028169"
"22 14:40:00","0.90540540540541","148","18","0.17567567567567","0.13783783783784","0.13243243243243","0.12162162162162","0.13783783783784","0.13243243243243"
"22 15:00:00","0.82911392405063","158","39","0.37974683544304","0.28670886075949","0.27341772151899","0.24683544303797","0.28670886075949","0.27341772151899"
"22 15:20:00","0.86708860759494","158","23","0.19620253164557","0.16075949367089","0.15569620253165","0.14556962025316","0.16075949367089","0.15569620253165"
"22 15:40:00","0.92913385826772","127","14","0.15748031496063","0.1244094488189","0.11968503937008","0.11023622047244","0.1244094488189","0.11968503937008"
"22 16:00:00","0.96907216494845","97","2","0.030927835051546","0.023711340206186","0.022680412371134","0.020618556701031","0.023711340206186","0.022680412371134"
"22 16:20:00","0.93877551020408","98","1","0.020408163265306","0.013265306122449","0.012244897959184","0.010204081632653","0.013265306122449","0.012244897959184"
"22 16:40:00","0.96551724137931","87","4","0.080459770114942","0.05632183908046","0.052873563218391","0.045977011494253","0.05632183908046","0.052873563218391"
"22 17:00:00","0.94252873563218","87","6","0.080459770114942","0.072413793103448","0.071264367816092","0.068965517241379","0.072413793103448","0.071264367816092"
"22 17:20:00","0.9375","80","8","0.1875","0.12625","0.1175","0.1","0.12625","0.1175"
"22 17:40:00","0.97101449275362","69","4","0.08695652173913","0.066666666666667","0.063768115942029","0.057971014492754","0.066666666666667","0.063768115942029"
"22 18:00:00","0.91139240506329","79","4","0.063291139240506","0.054430379746835","0.053164556962025","0.050632911392405","0.054430379746835","0.053164556962025"
"22 18:20:00","0.87058823529412","85","12","0.22352941176471","0.16588235294118","0.15764705882353","0.14117647058823","0.16588235294118","0.15764705882353"
"22 18:40:00","0.79220779220779","77","18","0.36363636363636","0.27272727272727","0.25974025974026","0.23376623376623","0.27272727272727","0.25974025974026"
"22 19:00:00","0.85135135135135","74","7","0.14864864864865","0.11081081081081","0.1054054054054","0.094594594594595","0.11081081081081","0.1054054054054"
"22 19:20:00","0.86764705882353","68","7","0.16176470588235","0.12058823529412","0.11470588235294","0.10294117647059","0.12058823529412","0.11470588235294"
"22 19:40:00","0.90740740740741","54","0","","","","","",""
"22 20:00:00","0.83783783783784","37","2","0.054054054054054","0.054054054054054","0.054054054054054","0.054054054054054","0.054054054054054","0.054054054054054"
"22 20:20:00","0.95121951219512","41","0","","","","","",""
"22 20:40:00","0.94736842105263","19","2","0.21052631578947","0.13684210526316","0.12631578947368","0.10526315789474","0.13684210526316","0.12631578947368"
"23 08:00:00","0.80769230769231","26","2","0.11538461538462","0.088461538461538","0.084615384615385","0.076923076923077","0.088461538461538","0.084615384615385"
"23 08:20:00","0.93333333333333","45","4","0.13333333333333","0.10222222222222","0.097777777777778","0.088888888888889","0.10222222222222","0.097777777777778"
"23 08:40:00","0.92307692307692","52","1","0.019230769230769","0.019230769230769","0.019230769230769","0.019230769230769","0.019230769230769","0.019230769230769"
"23 09:00:00","0.94366197183098","71","2","0.042253521126761","0.032394366197183","0.030985915492958","0.028169014084507","0.032394366197183","0.030985915492958"
"23 09:20:00","0.95327102803738","107","0","","","","","",""
"23 09:40:00","0.90909090909091","121","8","0.090909090909091","0.073553719008264","0.071074380165289","0.066115702479339","0.073553719008264","0.071074380165289"
"23 10:00:00","0.93913043478261","115","4","0.052173913043478","0.04","0.038260869565217","0.034782608695652","0.04","0.038260869565217"
"23 10:20:00","0.88805970149254","134","6","0.074626865671642","0.053731343283582","0.050746268656716","0.044776119402985","0.053731343283582","0.050746268656716"
"23 10:40:00","0.88235294117647","153","15","0.1437908496732","0.11176470588235","0.10718954248366","0.098039215686274","0.11176470588235","0.10718954248366"
"23 11:00:00","0.93421052631579","152","20","0.20394736842105","0.15328947368421","0.14605263157895","0.13157894736842","0.15328947368421","0.14605263157895"
"23 11:20:00","0.86206896551724","145","25","0.26206896551724","0.19931034482759","0.19034482758621","0.17241379310345","0.19931034482759","0.19034482758621"
"23 11:40:00","0.95","100","6","0.09","0.069","0.066","0.06","0.069","0.066"
"23 12:00:00","0.95876288659794","97","7","0.10309278350515","0.081443298969072","0.078350515463917","0.072164948453608","0.081443298969072","0.078350515463917"
"23 12:20:00","0.95238095238095","84","1","0.023809523809524","0.01547619047619","0.014285714285714","0.011904761904762","0.01547619047619","0.014285714285714"
"23 12:40:00","0.90697674418605","86","3","0.058139534883721","0.041860465116279","0.03953488372093","0.034883720930233","0.041860465116279","0.03953488372093"
"23 13:00:00","0.92391304347826","92","9","0.15217391304348","0.11413043478261","0.10869565217391","0.097826086956522","0.11413043478261","0.10869565217391"
"23 13:20:00","0.92857142857143","112","15","0.20535714285714","0.15535714285714","0.14821428571428","0.13392857142857","0.15535714285714","0.14821428571428"
"23 13:40:00","0.88429752066116","121","18","0.25619834710744","0.18099173553719","0.1702479338843","0.14876033057851","0.18099173553719","0.1702479338843"
"23 14:00:00","0.88622754491018","167","29","0.23952095808383","0.19341317365269","0.18682634730539","0.17365269461078","0.19341317365269","0.18682634730539"
"23 14:20:00","0.85555555555555","180","49","0.40555555555556","0.31222222222222","0.29888888888889","0.27222222222222","0.31222222222222","0.29888888888889"
"23 14:40:00","0.81447963800905","221","74","0.5158371040724","0.38914027149321","0.3710407239819","0.33484162895928","0.38914027149321","0.3710407239819"
"23 15:00:00","0.69724770642202","218","84","0.57798165137615","0.44311926605504","0.42385321100917","0.38532110091743","0.44311926605504","0.42385321100917"
"23 15:20:00","0.78378378378378","222","71","0.47297297297297","0.36576576576577","0.35045045045045","0.31981981981982","0.36576576576577","0.35045045045045"
"23 15:40:00","0.82485875706215","177","45","0.3954802259887","0.29661016949153","0.28248587570621","0.25423728813559","0.29661016949153","0.28248587570621"
"23 16:00:00","0.8452380952381","168","39","0.33333333333333","0.2625","0.25238095238095","0.23214285714286","0.2625","0.25238095238095"
"23 16:20:00","0.85635359116022","181","29","0.22651933701657","0.18011049723757","0.17348066298342","0.16022099447514","0.18011049723757","0.17348066298342"
"23 16:40:00","0.81456953642384","151","25","0.20529801324503","0.17748344370861","0.17350993377483","0.16556291390728","0.17748344370861","0.17350993377483"
"23 17:00:00","0.75886524822695","141","38","0.4113475177305","0.31205673758865","0.29787234042553","0.26950354609929","0.31205673758865","0.29787234042553"
"23 17:20:00","0.81751824817518","137","33","0.36496350364963","0.27810218978102","0.26569343065693","0.24087591240876","0.27810218978102","0.26569343065693"
"23 17:40:00","0.82644628099174","121","26","0.35537190082645","0.25702479338843","0.24297520661157","0.21487603305785","0.25702479338843","0.24297520661157"
"23 18:00:00","0.87903225806452","124","30","0.39516129032258","0.28790322580645","0.27258064516129","0.24193548387097","0.28790322580645","0.27258064516129"
"23 18:20:00","0.8130081300813","123","23","0.28455284552846","0.21626016260163","0.20650406504065","0.1869918699187","0.21626016260163","0.20650406504065"
"23 18:40:00","0.81578947368421","114","26","0.37719298245614","0.27280701754386","0.25789473684211","0.2280701754386","0.27280701754386","0.25789473684211"
"23 19:00:00","0.80952380952381","126","31","0.3968253968254","0.29126984126984","0.27619047619048","0.24603174603175","0.29126984126984","0.27619047619048"
"23 19:20:00","0.90322580645161","62","8","0.19354838709677","0.14838709677419","0.14193548387097","0.12903225806452","0.14838709677419","0.14193548387097"
"23 19:40:00","0.84705882352941","85","9","0.10588235294118","0.10588235294118","0.10588235294118","0.10588235294118","0.10588235294118","0.10588235294118"
"23 20:00:00","0.88","75","9","0.17333333333333","0.136","0.13066666666667","0.12","0.136","0.13066666666667"
"23 20:20:00","0.91304347826087","46","6","0.21739130434783","0.15652173913043","0.14782608695652","0.1304347826087","0.15652173913043","0.14782608695652"
"23 20:40:00","0.77777777777778","36","5","0.19444444444444","0.15555555555556","0.15","0.13888888888889","0.15555555555556","0.15"
"24 08:00:00","0.86666666666667","15","5","0.46666666666667","0.37333333333333","0.36","0.33333333333333","0.37333333333333","0.36"
"24 08:20:00","0.82","50","7","0.2","0.158","0.152","0.14","0.158","0.152"
"24 08:40:00","0.85","40","5","0.175","0.14","0.135","0.125","0.14","0.135"
"24 09:00:00","0.84313725490196","51","4","0.13725490196078","0.096078431372549","0.090196078431373","0.07843137254902","0.096078431372549","0.090196078431373"
"24 09:20:00","0.859375","64","3","0.046875","0.046875","0.046875","0.046875","0.046875","0.046875"
"24 09:40:00","0.92708333333333","96","3","0.052083333333333","0.0375","0.035416666666667","0.03125","0.0375","0.035416666666667"
"24 10:00:00","0.93650793650794","63","5","0.095238095238095","0.084126984126984","0.082539682539682","0.079365079365079","0.084126984126984","0.082539682539682"
"24 10:20:00","0.94736842105263","76","5","0.092105263157895","0.073684210526316","0.071052631578947","0.06578947368421","0.073684210526316","0.071052631578947"
"24 10:40:00","0.87209302325581","86","9","0.11627906976744","0.10813953488372","0.10697674418605","0.1046511627907","0.10813953488372","0.10697674418605"
"24 11:00:00","0.80808080808081","99","17","0.21212121212121","0.18383838383838","0.17979797979798","0.17171717171717","0.18383838383838","0.17979797979798"
"24 11:20:00","0.91","100","12","0.17","0.135","0.13","0.12","0.135","0.13"
"24 11:40:00","0.88349514563107","103","18","0.28155339805825","0.20679611650485","0.19611650485437","0.1747572815534","0.20679611650485","0.19611650485437"
"24 12:00:00","0.90625","64","6","0.109375","0.0984375","0.096875","0.09375","0.0984375","0.096875"
"24 12:20:00","0.93333333333333","60","3","0.066666666666667","0.055","0.053333333333333","0.05","0.055","0.053333333333333"
"24 12:40:00","0.88235294117647","51","4","0.11764705882353","0.090196078431373","0.086274509803921","0.07843137254902","0.090196078431373","0.086274509803921"
"24 13:00:00","0.80597014925373","67","12","0.22388059701492","0.19253731343284","0.18805970149254","0.17910447761194","0.19253731343284","0.18805970149254"
"24 13:20:00","0.9375","48","4","0.125","0.095833333333333","0.091666666666667","0.083333333333333","0.095833333333333","0.091666666666667"
"24 13:40:00","0.88157894736842","76","4","0.06578947368421","0.056578947368421","0.055263157894737","0.052631578947368","0.056578947368421","0.055263157894737"
"24 14:00:00","0.8936170212766","47","4","0.17021276595745","0.11063829787234","0.10212765957447","0.085106382978723","0.11063829787234","0.10212765957447"
"24 14:20:00","0.93055555555556","72","4","0.097222222222222","0.068055555555555","0.063888888888889","0.055555555555555","0.068055555555555","0.063888888888889"
"24 14:40:00","0.87142857142857","70","10","0.28571428571428","0.18571428571428","0.17142857142857","0.14285714285714","0.18571428571428","0.17142857142857"
"24 15:00:00","0.9375","80","4","0.0625","0.05375","0.0525","0.05","0.05375","0.0525"
"24 15:20:00","0.96590909090909","88","13","0.18181818181818","0.15795454545454","0.15454545454545","0.14772727272727","0.15795454545454","0.15454545454545"
"24 15:40:00","0.93548387096774","62","8","0.20967741935484","0.15322580645161","0.14516129032258","0.12903225806452","0.15322580645161","0.14516129032258"
"24 16:00:00","0.92857142857143","70","5","0.11428571428571","0.084285714285714","0.08","0.071428571428571","0.084285714285714","0.08"
"24 16:20:00","0.94736842105263","76","1","0.026315789473684","0.017105263157895","0.01578947368421","0.013157894736842","0.017105263157895","0.01578947368421"
"24 16:40:00","0.92134831460674","89","3","0.056179775280899","0.040449438202247","0.038202247191011","0.033707865168539","0.040449438202247","0.038202247191011"
"24 17:00:00","0.953125","64","5","0.109375","0.0875","0.084375","0.078125","0.0875","0.084375"
"24 17:20:00","0.9","60","1","0.033333333333333","0.021666666666667","0.02","0.016666666666667","0.021666666666667","0.02"
"24 17:40:00","0.95081967213115","61","9","0.22950819672131","0.17213114754098","0.16393442622951","0.14754098360656","0.17213114754098","0.16393442622951"
"24 18:00:00","0.83606557377049","61","5","0.13114754098361","0.09672131147541","0.091803278688525","0.081967213114754","0.09672131147541","0.091803278688525"
"24 18:20:00","0.90697674418605","43","6","0.23255813953488","0.16744186046512","0.15813953488372","0.13953488372093","0.16744186046512","0.15813953488372"
"24 18:40:00","0.81428571428571","70","7","0.14285714285714","0.11285714285714","0.10857142857143","0.1","0.11285714285714","0.10857142857143"
"24 19:00:00","0.92682926829268","41","5","0.19512195121951","0.14390243902439","0.13658536585366","0.12195121951219","0.14390243902439","0.13658536585366"
"24 19:20:00","0.8125","48","4","0.083333333333333","0.083333333333333","0.083333333333333","0.083333333333333","0.083333333333333","0.083333333333333"
"24 19:40:00","0.8974358974359","39","3","0.1025641025641","0.084615384615385","0.082051282051282","0.076923076923077","0.084615384615385","0.082051282051282"
"24 20:00:00","0.75609756097561","41","5","0.17073170731707","0.13658536585366","0.13170731707317","0.12195121951219","0.13658536585366","0.13170731707317"
"24 20:20:00","0.92592592592593","27","4","0.22222222222222","0.17037037037037","0.16296296296296","0.14814814814815","0.17037037037037","0.16296296296296"
"24 20:40:00","0.75","20","2","0.1","0.1","0.1","0.1","0.1","0.1"
"25 08:00:00","0.66666666666667","3","1","0.66666666666667","0.43333333333333","0.4","0.33333333333333","0.43333333333333","0.4"
"25 08:20:00","0.85185185185185","27","2","0.14814814814815","0.096296296296296","0.088888888888889","0.074074074074074","0.096296296296296","0.088888888888889"
"25 08:40:00","0.96296296296296","27","1","0.074074074074074","0.048148148148148","0.044444444444444","0.037037037037037","0.048148148148148","0.044444444444444"
"25 09:00:00","0.9","40","1","0.05","0.0325","0.03","0.025","0.0325","0.03"
"25 09:20:00","0.9375","32","1","0.03125","0.03125","0.03125","0.03125","0.03125","0.03125"
"25 09:40:00","0.94230769230769","52","3","0.076923076923077","0.063461538461538","0.061538461538462","0.057692307692308","0.063461538461538","0.061538461538462"
"25 10:00:00","0.95918367346939","49","3","0.081632653061224","0.06734693877551","0.06530612244898","0.061224489795918","0.06734693877551","0.06530612244898"
"25 10:20:00","0.92063492063492","63","3","0.095238095238095","0.061904761904762","0.057142857142857","0.047619047619048","0.061904761904762","0.057142857142857"
"25 10:40:00","0.98648648648649","74","6","0.13513513513514","0.097297297297297","0.091891891891892","0.081081081081081","0.097297297297297","0.091891891891892"
"25 11:00:00","0.95555555555556","90","5","0.088888888888889","0.065555555555556","0.062222222222222","0.055555555555555","0.065555555555556","0.062222222222222"
"25 11:20:00","0.72631578947368","95","13","0.18947368421053","0.15263157894737","0.14736842105263","0.13684210526316","0.15263157894737","0.14736842105263"
"25 11:40:00","0.88059701492537","67","7","0.11940298507463","0.1089552238806","0.10746268656716","0.1044776119403","0.1089552238806","0.10746268656716"
"25 12:00:00","0.875","64","9","0.234375","0.16875","0.159375","0.140625","0.16875","0.159375"
"25 12:20:00","0.89473684210526","57","4","0.14035087719298","0.091228070175439","0.084210526315789","0.070175438596491","0.091228070175439","0.084210526315789"
"25 12:40:00","0.93548387096774","31","0","","","","","",""
"25 13:00:00","0.925","40","2","0.05","0.05","0.05","0.05","0.05","0.05"
